,Age,Gender,Location,Phone Brand,OS,Scr_time(h/d),data_usage(gb/mo),calls_dur(min/d),installed_apps,soical_media(h/d),E-commerce(INR/m),streaming(hrs/d),gaming(hrs/d),recharge(INR),Primary_Use
15002,19,Female,Chennai,Nokia,Android,3.7,30.2,247.1,196,1.6,741,4.1,2.4,1960,Entertainment
15003,57,Female,Jaipur,Google Pixel,Android,5.7,19.8,93.2,139,5.5,2544,6.2,4.3,1561,Social Media
15004,57,Male,Jaipur,Samsung,Android,6.0,34.3,47.8,65,2.3,8817,3.5,0.5,1556,Education
15005,27,Male,Mumbai,Oppo,Android,8.8,1.3,30.7,144,5.0,4659,2.3,2.0,1354,Social Media
15006,36,Male,Pune,Google Pixel,Android,1.2,37.6,10.1,169,5.6,5951,3.1,0.6,463,Entertainment
15007,49,Female,Lucknow,Vivo,Android,6.2,3.2,7.3,77,0.6,5168,0.9,4.8,794,Gaming
15008,35,Male,Jaipur,OnePlus,Android,10.6,2.6,286.1,123,4.7,9841,7.0,2.7,1509,Social Media
15009,36,Other,Chennai,Vivo,Android,8.3,24.3,271.8,47,5.6,2655,3.3,4.6,1222,Gaming
15010,54,Male,Delhi,Vivo,Android,8.7,2.3,194.9,104,1.2,9630,1.0,3.9,1290,Work
15011,40,Male,Kolkata,Motorola,Android,5.9,33.5,43.3,200,2.0,9537,3.7,4.7,1629,Work
15012,21,Other,Lucknow,Vivo,Android,7.4,14.5,293.4,22,4.8,8255,2.3,2.2,1075,Gaming
15013,35,Male,Chennai,Google Pixel,Android,8.3,19.8,251.4,43,2.7,5268,6.0,1.6,1560,Entertainment
15014,50,Male,Chennai,Motorola,Android,2.4,2.8,231.5,73,0.8,4336,5.3,1.4,1294,Gaming
15015,46,Male,Pune,Vivo,Android,3.9,36.3,200.7,188,1.3,9027,2.4,3.9,443,Entertainment
15016,58,Female,Kolkata,Apple,iOS,4.8,12.8,135.6,72,5.0,7788,1.7,2.5,1405,Social Media
15017,50,Other,Mumbai,Nokia,Android,1.1,11.5,71.1,86,3.9,6763,1.1,4.7,1866,Education
15018,49,Other,Jaipur,Vivo,Android,1.0,13.7,189.6,120,1.3,8244,1.9,4.6,1250,Work
15019,41,Female,Ahmedabad,Motorola,Android,8.9,17.6,84.6,181,6.0,5506,5.0,4.5,213,Social Media
15020,33,Other,Bangalore,Apple,iOS,7.7,34.9,114.3,103,2.1,7583,2.6,2.1,1775,Social Media
15021,17,Other,Bangalore,Motorola,Android,3.4,1.9,126.9,41,3.3,9498,5.7,3.4,382,Social Media
15022,27,Other,Jaipur,Vivo,Android,5.8,13.9,261.7,118,3.4,9329,3.2,1.3,913,Entertainment
15023,22,Male,Jaipur,Nokia,Android,4.4,38.8,41.7,43,3.6,1238,1.3,3.3,1124,Entertainment
15024,54,Other,Ahmedabad,Nokia,Android,1.4,18.2,206.7,99,4.9,7549,4.5,0.3,1085,Work
15025,19,Female,Lucknow,Realme,Android,9.8,40.3,153.8,56,1.0,5681,2.1,3.9,1086,Social Media
15026,55,Female,Pune,Oppo,Android,11.4,48.5,192.3,171,4.2,8691,3.7,0.2,636,Work
15027,25,Female,Jaipur,OnePlus,Android,11.2,29.4,63.7,140,3.8,3025,7.8,0.5,1688,Social Media
15028,20,Other,Pune,Oppo,Android,3.3,4.7,227.3,159,1.6,6112,4.1,2.6,813,Gaming
15029,26,Female,Delhi,Xiaomi,Android,10.7,37.3,144.7,131,3.9,6630,1.5,2.3,1455,Entertainment
15030,37,Other,Jaipur,Samsung,Android,6.9,30.9,197.8,67,2.9,8685,7.9,2.4,1103,Entertainment
15031,40,Female,Pune,Realme,Android,10.4,45.7,148.9,60,0.7,682,1.3,2.3,947,Gaming
15032,59,Male,Ahmedabad,Apple,iOS,5.5,18.8,185.6,143,3.8,3972,4.1,3.4,1158,Education
15033,38,Female,Jaipur,Vivo,Android,9.9,36.0,92.0,58,4.4,3989,3.7,2.6,1084,Gaming
15034,32,Female,Jaipur,Realme,Android,6.8,10.1,126.8,40,3.9,7521,4.2,2.7,1626,Work
15035,50,Male,Bangalore,Nokia,Android,3.6,30.9,276.2,66,4.3,2429,1.2,1.8,792,Work
15036,45,Male,Ahmedabad,Xiaomi,Android,7.9,40.3,258.5,77,4.8,6915,7.2,1.1,752,Entertainment
15037,22,Other,Lucknow,Nokia,Android,4.2,39.7,297.2,200,3.4,8956,7.1,2.9,899,Gaming
15038,33,Male,Chennai,Samsung,Android,10.7,40.7,147.9,161,3.2,2659,3.2,0.9,1975,Gaming
15039,37,Male,Mumbai,OnePlus,Android,2.4,22.3,126.6,105,3.8,369,3.6,1.9,1906,Gaming
15040,47,Female,Delhi,Samsung,Android,4.5,36.9,233.8,80,2.6,1815,3.2,2.0,507,Work
15041,59,Other,Bangalore,Samsung,Android,7.9,13.5,115.4,139,4.6,3262,7.1,1.0,1839,Work
15042,60,Female,Chennai,Oppo,Android,10.2,47.5,203.8,199,0.6,5809,7.3,4.6,184,Entertainment
15043,19,Other,Chennai,Realme,Android,2.2,42.1,64.4,119,1.4,2784,0.9,3.9,328,Education
15044,22,Other,Chennai,Xiaomi,Android,7.1,13.5,259.8,126,5.7,715,7.6,1.5,521,Gaming
15045,22,Female,Ahmedabad,Xiaomi,Android,11.2,30.0,237.2,64,1.6,6452,2.1,1.8,1212,Social Media
15046,23,Male,Pune,Google Pixel,Android,11.6,11.9,46.4,66,5.5,9839,4.4,1.1,159,Entertainment
15047,39,Male,Lucknow,Nokia,Android,2.3,5.2,247.8,71,4.5,1740,4.2,2.9,1999,Education
15048,59,Other,Bangalore,Realme,Android,4.6,39.4,219.5,133,3.7,1190,4.3,2.4,1343,Work
15049,35,Female,Chennai,Nokia,Android,7.1,11.2,120.4,16,4.0,880,3.8,4.2,1920,Education
15050,41,Other,Pune,OnePlus,Android,7.3,21.7,83.7,136,3.5,1150,1.5,1.1,136,Entertainment
15051,36,Male,Ahmedabad,OnePlus,Android,2.7,39.6,72.0,105,1.8,6196,5.3,2.5,1480,Work
15052,15,Female,Hyderabad,Motorola,Android,4.0,15.8,36.3,80,5.6,8200,4.0,2.0,408,Gaming
15053,41,Other,Hyderabad,Samsung,Android,5.1,6.8,37.0,88,3.8,164,3.0,2.0,1739,Gaming
15054,43,Other,Jaipur,Samsung,Android,9.6,17.7,141.0,70,2.5,1213,2.7,1.0,1358,Work
15055,22,Male,Mumbai,Realme,Android,8.4,49.2,206.2,117,1.5,9188,4.3,4.4,226,Entertainment
15056,35,Male,Delhi,Apple,iOS,2.1,30.8,124.7,29,3.6,1591,6.4,4.5,475,Entertainment
15057,47,Other,Delhi,Apple,iOS,11.0,48.7,212.4,89,5.7,7418,3.7,1.2,1046,Entertainment
15058,52,Female,Kolkata,Motorola,Android,11.2,33.8,80.9,142,2.7,8870,6.0,3.1,1714,Education
15059,27,Other,Chennai,Realme,Android,2.9,13.0,94.2,28,3.3,573,2.3,4.5,1102,Entertainment
15060,16,Other,Ahmedabad,Google Pixel,Android,10.4,15.4,279.8,100,1.4,5379,3.6,1.5,1777,Gaming
15061,47,Other,Lucknow,Motorola,Android,11.4,26.8,118.4,149,5.7,9843,2.1,2.8,1333,Social Media
15062,44,Other,Ahmedabad,Xiaomi,Android,3.5,8.8,29.4,107,1.8,7999,4.4,1.8,1802,Entertainment
15063,51,Other,Mumbai,Samsung,Android,11.3,16.1,7.1,187,4.3,7407,0.7,3.2,1329,Entertainment
15064,27,Male,Hyderabad,Google Pixel,Android,1.9,10.2,64.5,178,2.1,7233,4.8,2.4,1254,Gaming
15065,34,Male,Bangalore,Xiaomi,Android,8.8,42.5,134.3,92,3.4,4299,3.7,3.8,920,Education
15066,57,Other,Bangalore,Nokia,Android,6.5,12.4,250.8,119,4.1,2673,7.2,0.7,831,Work
15067,45,Male,Ahmedabad,Samsung,Android,7.9,47.3,65.4,169,3.6,9012,4.8,0.7,1521,Work
15068,32,Female,Chennai,OnePlus,Android,5.1,4.5,265.1,90,1.8,1044,2.7,3.6,1433,Education
15069,37,Male,Jaipur,Nokia,Android,6.9,49.6,59.4,30,4.0,9638,5.1,4.2,226,Work
15070,52,Female,Mumbai,Nokia,Android,6.2,7.9,125.0,23,4.9,1047,0.7,0.4,295,Social Media
15071,26,Other,Delhi,Samsung,Android,11.4,37.0,167.4,73,3.2,5282,5.0,3.7,363,Entertainment
15072,40,Male,Pune,Realme,Android,2.7,13.0,47.5,161,4.6,7462,6.7,0.9,1890,Entertainment
15073,45,Male,Kolkata,Nokia,Android,6.3,34.5,204.8,56,1.9,512,3.6,3.3,1626,Social Media
15074,35,Male,Jaipur,Realme,Android,2.1,39.5,140.7,17,2.6,7170,3.3,0.1,1708,Education
15075,18,Other,Hyderabad,Apple,iOS,7.8,8.2,66.0,95,1.3,4944,7.9,0.8,774,Education
15076,54,Male,Jaipur,Xiaomi,Android,1.3,41.2,115.8,168,2.4,6215,6.6,4.4,1737,Work
15077,56,Other,Jaipur,Motorola,Android,4.2,30.3,96.1,58,1.3,9326,2.4,3.0,1712,Entertainment
15078,46,Female,Delhi,Oppo,Android,8.8,5.7,127.7,129,1.2,9440,3.0,2.7,1186,Education
15079,15,Other,Lucknow,OnePlus,Android,6.9,5.7,166.3,170,2.5,3168,7.8,3.7,737,Social Media
15080,26,Male,Chennai,Motorola,Android,11.3,18.8,117.7,191,5.3,3046,3.2,1.7,335,Work
15081,53,Male,Chennai,Nokia,Android,6.1,27.2,130.6,167,5.9,3132,1.0,3.9,371,Social Media
15082,32,Male,Mumbai,Apple,iOS,11.1,24.0,201.3,135,2.7,3865,4.8,2.3,847,Education
15083,54,Female,Jaipur,Xiaomi,Android,10.2,30.2,290.2,161,3.1,8069,3.4,4.6,1011,Education
15084,40,Male,Bangalore,Nokia,Android,8.9,46.4,38.6,19,5.3,9209,4.7,3.4,1873,Work
15085,60,Other,Hyderabad,OnePlus,Android,6.7,28.5,248.0,91,3.9,8895,4.6,0.8,458,Social Media
15086,40,Other,Lucknow,OnePlus,Android,3.4,7.2,138.1,146,3.3,7393,5.2,3.4,1908,Education
15087,18,Male,Pune,Nokia,Android,1.7,41.8,219.4,183,3.7,5157,2.4,2.2,1607,Education
15088,59,Male,Jaipur,Google Pixel,Android,5.9,27.1,214.9,34,0.7,5315,7.5,1.7,459,Work
15089,25,Male,Chennai,OnePlus,Android,10.3,4.6,171.3,169,2.4,2554,1.9,1.9,1994,Gaming
15090,60,Other,Ahmedabad,Xiaomi,Android,7.9,11.0,288.4,163,4.5,4530,5.5,1.2,659,Social Media
15091,35,Other,Delhi,Samsung,Android,10.8,31.2,122.3,125,4.1,4848,7.2,1.8,283,Social Media
15092,39,Male,Pune,Nokia,Android,9.2,24.2,261.4,36,3.6,5296,2.7,1.8,645,Gaming
15093,59,Other,Bangalore,Vivo,Android,1.7,32.3,92.6,198,4.5,2062,6.4,3.0,701,Entertainment
15094,58,Female,Delhi,Oppo,Android,10.9,46.2,192.8,110,3.6,9391,2.5,1.3,160,Gaming
15095,19,Male,Ahmedabad,Oppo,Android,7.4,43.5,90.2,173,4.7,8929,2.0,4.9,956,Work
15096,45,Male,Jaipur,Nokia,Android,5.8,36.2,169.9,82,5.9,1431,3.2,1.4,1556,Work
15097,16,Female,Hyderabad,Nokia,Android,1.7,42.6,20.7,58,2.8,5089,4.4,2.2,359,Gaming
15098,25,Other,Mumbai,Xiaomi,Android,2.8,47.2,151.8,154,2.3,4037,4.0,2.2,1706,Education
15099,15,Female,Kolkata,Vivo,Android,9.1,13.8,153.1,113,3.0,7977,4.1,3.8,627,Education
15100,58,Female,Pune,Oppo,Android,8.6,1.6,140.6,148,2.0,7013,5.5,3.1,555,Gaming
15101,37,Male,Pune,OnePlus,Android,8.9,37.8,148.9,186,3.9,3083,6.0,2.0,1985,Gaming
15102,30,Male,Lucknow,Xiaomi,Android,9.0,32.8,210.7,168,5.3,6315,0.8,3.8,914,Education
15103,29,Other,Kolkata,Vivo,Android,7.8,45.2,100.2,83,2.9,2671,1.6,3.8,635,Education
15104,50,Male,Hyderabad,Oppo,Android,4.2,21.0,109.1,146,2.8,1563,0.6,4.3,624,Education
15105,46,Female,Chennai,Apple,iOS,10.1,21.0,77.0,35,5.2,8786,1.8,1.8,1440,Gaming
15106,27,Female,Mumbai,Vivo,Android,1.4,32.9,249.8,40,1.4,6329,4.5,1.7,1192,Work
15107,35,Other,Pune,Samsung,Android,8.8,20.0,165.1,40,2.1,3345,7.8,3.6,556,Education
15108,50,Female,Hyderabad,Google Pixel,Android,8.9,47.1,299.5,173,0.7,9119,2.3,4.6,957,Gaming
15109,40,Other,Jaipur,Nokia,Android,8.1,31.4,182.6,171,2.2,6876,2.0,3.3,1192,Education
15110,44,Other,Jaipur,Vivo,Android,9.2,39.9,88.2,185,1.3,9931,2.5,0.6,1598,Work
15111,58,Other,Hyderabad,Samsung,Android,2.5,19.1,213.6,57,2.6,1724,5.0,2.7,405,Entertainment
15112,32,Female,Hyderabad,Google Pixel,Android,7.4,32.3,36.5,14,4.4,7024,6.7,1.4,976,Social Media
15113,54,Other,Bangalore,Motorola,Android,9.8,9.7,172.5,107,4.3,8684,3.9,0.6,1633,Work
15114,45,Female,Ahmedabad,OnePlus,Android,5.7,40.3,77.0,40,5.5,1486,0.7,3.9,668,Entertainment
15115,16,Male,Chennai,Google Pixel,Android,5.4,29.3,15.6,151,1.2,5203,4.8,2.6,1473,Social Media
15116,23,Female,Hyderabad,Samsung,Android,6.9,27.4,38.8,159,5.5,2757,6.7,2.4,815,Education
15117,16,Other,Delhi,Oppo,Android,5.5,16.5,53.8,178,2.7,4771,1.1,3.3,1665,Gaming
15118,34,Male,Bangalore,Xiaomi,Android,2.3,20.5,241.3,119,4.8,7662,4.4,3.2,1694,Entertainment
15119,56,Male,Ahmedabad,Apple,iOS,6.6,20.2,95.0,106,0.7,7421,5.0,0.6,377,Social Media
15120,35,Other,Chennai,Motorola,Android,7.0,25.4,285.4,62,1.1,8208,4.8,2.1,1871,Gaming
15121,40,Female,Jaipur,Samsung,Android,4.4,25.2,47.2,124,4.0,203,1.8,3.7,1930,Gaming
15122,18,Male,Delhi,Oppo,Android,7.2,34.6,244.1,115,3.0,3052,4.0,2.9,831,Education
15123,22,Male,Chennai,Samsung,Android,2.9,39.2,286.7,105,5.9,5708,0.6,2.5,1401,Entertainment
15124,48,Female,Ahmedabad,Oppo,Android,8.8,24.4,194.8,59,3.4,3901,4.7,4.7,113,Education
15125,30,Other,Lucknow,Samsung,Android,8.7,7.9,202.2,191,0.8,1521,1.4,3.8,1616,Education
15126,28,Male,Chennai,Vivo,Android,4.0,49.6,272.1,38,1.7,7769,1.0,1.0,1804,Gaming
15127,49,Male,Pune,Xiaomi,Android,11.1,49.5,132.8,67,5.0,5347,5.5,0.3,1564,Education
15128,47,Other,Pune,OnePlus,Android,1.6,29.8,292.3,81,5.0,1663,2.7,1.2,1033,Gaming
15129,50,Other,Pune,Samsung,Android,2.7,27.6,110.2,161,1.2,2099,4.6,0.1,1059,Education
15130,32,Female,Delhi,Xiaomi,Android,3.7,21.1,64.9,125,1.2,9766,7.8,2.1,1875,Gaming
15131,24,Male,Pune,Realme,Android,2.8,16.5,249.2,24,0.6,6782,7.9,2.4,506,Gaming
15132,24,Male,Mumbai,Samsung,Android,10.2,17.5,153.9,81,5.3,4175,2.6,2.9,722,Gaming
15133,51,Female,Jaipur,Samsung,Android,9.1,14.0,229.9,13,4.5,6607,2.8,1.5,283,Education
15134,28,Female,Ahmedabad,Nokia,Android,3.3,5.8,228.6,27,3.4,5932,4.9,4.7,1844,Gaming
15135,52,Other,Lucknow,Oppo,Android,1.7,33.5,134.2,59,3.3,6185,4.2,2.3,1397,Entertainment
15136,32,Other,Chennai,OnePlus,Android,9.2,23.2,278.3,131,5.7,5740,1.2,4.7,1965,Education
15137,44,Female,Jaipur,Samsung,Android,4.4,27.5,82.2,72,3.2,4807,6.6,1.8,678,Entertainment
15138,22,Male,Pune,OnePlus,Android,4.8,10.9,286.5,113,2.6,3836,1.6,0.1,831,Social Media
15139,36,Female,Mumbai,Xiaomi,Android,3.8,26.6,41.6,171,2.7,3694,7.4,4.8,1398,Gaming
15140,18,Female,Hyderabad,Xiaomi,Android,11.4,20.7,36.3,50,4.6,5309,6.7,4.2,1043,Entertainment
15141,38,Female,Hyderabad,OnePlus,Android,7.8,44.1,83.1,196,5.1,4787,2.0,1.1,435,Work
15142,16,Female,Lucknow,Apple,iOS,3.5,42.4,237.7,188,0.6,7756,5.9,4.4,860,Entertainment
15143,19,Other,Chennai,Nokia,Android,7.6,8.0,289.2,151,3.6,6306,1.8,1.8,1496,Education
15144,51,Male,Mumbai,Nokia,Android,11.5,21.3,250.1,19,3.4,3754,6.5,4.0,976,Social Media
15145,15,Male,Mumbai,Samsung,Android,2.8,12.9,152.1,63,4.8,5119,3.0,0.7,1987,Education
15146,46,Male,Hyderabad,Vivo,Android,1.9,11.0,15.2,95,6.0,4136,6.4,0.3,1426,Work
15147,48,Female,Hyderabad,Realme,Android,7.3,45.7,54.5,145,0.7,9936,4.7,3.0,1655,Social Media
15148,55,Female,Lucknow,Xiaomi,Android,6.6,18.3,200.3,130,1.2,8941,2.9,4.8,572,Gaming
15149,22,Male,Delhi,Motorola,Android,3.2,39.8,11.1,159,3.8,226,0.8,5.0,993,Social Media
15150,45,Male,Jaipur,Nokia,Android,11.6,38.6,186.7,39,4.5,6300,4.0,4.2,1530,Social Media
15151,22,Male,Bangalore,Oppo,Android,11.9,22.4,93.0,14,3.3,1686,4.2,4.1,1568,Work
15152,27,Other,Ahmedabad,Oppo,Android,3.3,37.7,12.0,62,5.2,3862,2.8,4.8,217,Social Media
15153,53,Female,Chennai,Nokia,Android,6.1,22.4,157.7,19,2.0,8764,1.1,4.9,419,Gaming
15154,21,Other,Kolkata,Vivo,Android,10.4,48.4,98.9,47,0.8,1506,5.9,1.8,348,Gaming
15155,34,Female,Lucknow,Nokia,Android,11.0,11.5,98.0,105,4.1,4383,6.8,1.0,614,Social Media
15156,21,Other,Bangalore,Realme,Android,8.3,25.0,61.8,175,2.3,6075,1.5,3.3,204,Work
15157,59,Male,Chennai,Nokia,Android,1.6,8.6,279.9,88,4.4,7471,3.7,3.2,1638,Entertainment
15158,19,Other,Kolkata,OnePlus,Android,3.0,8.4,215.0,20,5.7,2031,2.2,1.8,302,Gaming
15159,44,Other,Kolkata,OnePlus,Android,11.6,21.9,49.1,38,4.6,9229,6.7,0.1,239,Social Media
15160,26,Other,Kolkata,Vivo,Android,5.4,11.7,211.1,122,1.9,4163,2.4,0.1,1913,Entertainment
15161,48,Other,Hyderabad,Oppo,Android,5.7,23.9,284.4,98,4.3,2893,8.0,1.4,1279,Education
15162,20,Male,Kolkata,OnePlus,Android,5.5,1.7,241.6,104,3.3,5707,6.6,2.1,1515,Social Media
15163,18,Male,Bangalore,Samsung,Android,4.0,48.2,100.6,103,5.6,6244,3.8,2.0,240,Work
15164,56,Male,Hyderabad,Nokia,Android,6.2,18.6,206.2,138,1.7,5917,3.6,0.9,760,Entertainment
15165,20,Male,Delhi,Motorola,Android,8.5,2.7,11.6,113,3.9,2703,1.9,4.6,991,Education
15166,17,Other,Mumbai,Xiaomi,Android,10.8,39.2,180.1,69,5.9,2258,1.8,4.6,1319,Gaming
15167,21,Male,Hyderabad,OnePlus,Android,10.7,16.5,73.0,129,5.7,8163,2.5,1.6,1269,Social Media
15168,49,Male,Bangalore,Samsung,Android,9.8,14.0,192.7,57,0.6,3774,7.4,0.4,533,Entertainment
15169,21,Male,Delhi,Nokia,Android,6.8,31.6,18.4,20,4.8,812,7.0,0.7,1249,Entertainment
15170,41,Female,Hyderabad,Vivo,Android,5.5,27.9,283.3,27,5.1,8686,3.7,1.5,524,Education
15171,42,Male,Hyderabad,Samsung,Android,9.1,37.2,74.2,159,5.2,5303,1.3,4.0,874,Social Media
15172,20,Other,Delhi,Realme,Android,10.9,6.7,61.3,140,0.5,9117,7.0,3.4,1887,Entertainment
15173,23,Male,Chennai,Nokia,Android,3.6,16.8,229.3,60,1.2,2018,4.7,0.3,1779,Education
15174,31,Other,Kolkata,Vivo,Android,8.2,20.4,61.4,95,4.9,5468,4.7,1.4,835,Education
15175,37,Female,Chennai,Oppo,Android,11.5,20.4,89.1,182,1.8,8515,7.0,0.4,591,Work
15176,27,Female,Chennai,Apple,iOS,6.1,46.7,152.1,117,1.4,6674,3.7,2.7,1584,Gaming
15177,57,Male,Pune,Motorola,Android,7.7,12.6,248.8,128,4.7,7389,5.6,0.2,616,Social Media
15178,53,Female,Chennai,Realme,Android,10.7,27.3,134.6,14,4.3,8860,2.3,4.4,1953,Entertainment
15179,50,Male,Lucknow,Xiaomi,Android,5.7,3.5,194.9,123,3.4,9801,5.4,3.2,1939,Social Media
15180,23,Female,Jaipur,Samsung,Android,9.7,28.5,65.0,69,2.4,3581,4.3,0.5,1295,Entertainment
15181,57,Male,Hyderabad,Nokia,Android,9.1,27.0,15.8,143,5.7,2893,5.4,2.0,1806,Social Media
15182,45,Female,Hyderabad,Google Pixel,Android,11.1,11.7,168.4,164,1.8,9547,1.4,1.9,322,Work
15183,46,Female,Kolkata,Samsung,Android,5.5,2.9,203.7,194,4.9,1971,1.2,0.9,550,Entertainment
15184,22,Other,Delhi,Google Pixel,Android,4.8,19.8,245.0,187,3.4,8454,1.2,4.7,1672,Entertainment
15185,43,Female,Jaipur,OnePlus,Android,11.8,25.5,208.4,164,0.5,2193,6.6,4.7,1984,Gaming
15186,17,Female,Mumbai,Motorola,Android,3.7,44.3,210.7,91,2.2,2275,1.5,1.1,729,Education
15187,55,Male,Jaipur,Xiaomi,Android,11.1,47.0,168.5,15,3.8,5197,5.9,1.5,603,Education
15188,32,Male,Mumbai,Samsung,Android,8.5,28.8,292.4,24,2.7,1799,1.6,2.3,1560,Gaming
15189,15,Female,Jaipur,Apple,iOS,6.8,41.2,232.7,90,3.2,6535,4.6,2.8,247,Gaming
15190,56,Female,Kolkata,Xiaomi,Android,7.2,31.5,148.4,17,1.6,4871,5.6,4.2,1669,Work
15191,21,Other,Pune,Motorola,Android,3.2,32.0,47.9,194,4.0,7205,1.3,3.9,1886,Social Media
15192,16,Other,Bangalore,Oppo,Android,5.6,6.1,50.5,109,5.5,7294,7.2,4.1,314,Education
15193,18,Male,Chennai,Oppo,Android,6.5,42.7,274.8,108,2.8,5634,4.7,3.2,1217,Social Media
15194,30,Female,Delhi,Realme,Android,1.8,45.3,62.2,154,3.9,8732,6.6,0.8,1820,Gaming
15195,28,Male,Pune,Xiaomi,Android,3.4,11.3,18.7,62,2.0,4170,3.4,1.3,870,Education
15196,58,Male,Jaipur,Google Pixel,Android,5.3,43.9,261.6,98,4.6,3171,7.3,0.5,1735,Gaming
15197,56,Other,Delhi,OnePlus,Android,9.9,13.6,78.9,19,3.7,1451,3.6,3.5,795,Gaming
15198,41,Male,Hyderabad,Motorola,Android,2.4,29.9,204.3,157,5.4,9106,3.7,2.5,1796,Gaming
15199,23,Male,Delhi,Nokia,Android,6.8,31.6,185.3,93,3.9,4814,4.6,0.7,1632,Work
15200,15,Other,Bangalore,Xiaomi,Android,7.2,49.6,104.6,199,0.9,6981,6.5,3.8,1176,Work
15201,59,Female,Kolkata,Google Pixel,Android,6.1,32.4,31.2,144,0.9,7961,2.4,2.5,921,Education
15202,41,Other,Lucknow,Google Pixel,Android,3.0,1.1,77.0,192,3.6,760,2.3,4.5,1228,Social Media
15203,18,Other,Chennai,OnePlus,Android,2.9,5.6,215.6,167,5.9,6106,0.5,1.2,1690,Work
15204,31,Female,Lucknow,Motorola,Android,3.9,6.3,82.7,84,4.4,2990,4.1,4.5,1998,Education
15205,44,Male,Bangalore,Realme,Android,7.1,27.6,5.3,183,3.4,3770,4.1,2.4,415,Work
15206,26,Other,Jaipur,Google Pixel,Android,10.3,40.6,141.5,68,3.0,4785,5.1,2.9,1068,Entertainment
15207,33,Male,Kolkata,Xiaomi,Android,6.3,45.2,7.7,55,5.6,4271,6.5,2.3,1157,Gaming
15208,21,Other,Hyderabad,Vivo,Android,6.0,25.7,70.0,121,4.3,1538,4.0,0.4,767,Entertainment
15209,42,Male,Hyderabad,Samsung,Android,8.3,47.9,33.4,120,1.6,2618,4.2,4.6,414,Gaming
15210,30,Male,Jaipur,Motorola,Android,11.4,25.4,216.6,174,1.0,9353,7.6,1.6,718,Entertainment
15211,39,Female,Mumbai,OnePlus,Android,1.3,37.4,266.6,67,6.0,2536,4.9,3.0,1296,Work
15212,59,Male,Hyderabad,Vivo,Android,10.4,34.4,181.8,133,4.9,5940,2.4,0.2,866,Gaming
15213,60,Female,Delhi,Nokia,Android,7.9,23.2,295.8,198,3.8,4283,2.3,1.7,1907,Education
15214,21,Male,Delhi,Xiaomi,Android,10.9,44.6,75.5,46,2.9,2244,6.6,2.0,1407,Work
15215,30,Female,Delhi,Xiaomi,Android,10.2,41.0,120.9,41,3.4,4836,5.4,3.8,1038,Education
15216,54,Female,Jaipur,OnePlus,Android,3.8,41.4,66.9,174,5.4,2455,6.0,1.9,1410,Gaming
15217,20,Other,Hyderabad,Vivo,Android,3.9,29.7,278.3,27,4.6,3035,3.7,4.2,1642,Education
15218,22,Male,Bangalore,Motorola,Android,1.8,8.3,256.5,151,4.5,5953,5.6,2.7,1394,Work
15219,21,Female,Kolkata,Google Pixel,Android,1.6,48.2,212.3,118,5.8,4910,4.6,0.4,1916,Work
15220,30,Male,Jaipur,Nokia,Android,4.3,48.6,68.4,102,3.1,5451,6.7,0.4,329,Gaming
15221,16,Female,Pune,Nokia,Android,6.8,32.8,212.6,14,3.3,3257,1.0,0.8,1527,Entertainment
15222,25,Male,Bangalore,Google Pixel,Android,6.4,9.6,72.0,140,3.8,5714,1.9,4.5,413,Work
15223,40,Female,Delhi,Realme,Android,9.3,26.2,33.1,108,4.2,9445,1.2,0.8,1486,Gaming
15224,45,Female,Hyderabad,Samsung,Android,4.9,37.5,231.8,145,4.9,262,3.8,4.0,432,Social Media
15225,26,Male,Kolkata,Xiaomi,Android,6.5,31.1,64.9,165,5.2,2972,1.0,3.7,1883,Gaming
15226,21,Other,Delhi,Nokia,Android,8.8,41.8,82.4,45,1.6,9763,6.4,4.7,1828,Work
15227,39,Female,Pune,Motorola,Android,1.7,6.7,5.4,133,3.3,624,4.8,3.9,151,Social Media
15228,50,Female,Hyderabad,Google Pixel,Android,3.6,6.6,6.0,48,4.2,9443,5.3,4.0,1807,Work
15229,16,Male,Ahmedabad,Samsung,Android,10.5,4.8,165.0,197,3.6,9445,2.9,1.4,1685,Social Media
15230,19,Male,Lucknow,Xiaomi,Android,4.4,27.4,226.1,43,2.2,3477,3.4,0.0,325,Gaming
15231,31,Female,Kolkata,Realme,Android,2.1,3.5,190.0,116,3.5,221,5.1,0.2,509,Gaming
15232,16,Male,Lucknow,Motorola,Android,10.6,46.9,182.1,46,4.6,5007,6.9,2.6,1619,Entertainment
15233,36,Other,Mumbai,OnePlus,Android,3.5,33.9,167.2,162,1.7,494,2.7,1.7,1225,Work
15234,41,Other,Hyderabad,Samsung,Android,2.6,11.8,117.0,108,5.6,9215,2.0,3.7,1204,Education
15235,33,Male,Bangalore,Vivo,Android,4.8,39.4,128.5,187,5.8,1302,3.1,4.0,430,Work
15236,48,Other,Chennai,Oppo,Android,3.2,40.2,235.7,25,0.8,5962,2.5,3.2,1210,Gaming
15237,35,Other,Mumbai,Motorola,Android,7.9,1.7,206.7,11,3.6,3420,7.1,1.5,278,Education
15238,56,Other,Ahmedabad,Samsung,Android,3.1,9.7,32.1,137,4.8,7357,1.1,1.7,937,Social Media
15239,35,Other,Delhi,Samsung,Android,6.1,33.9,74.3,51,1.3,3087,2.6,4.3,1162,Education
